,W,"(0, 1)","(1, 0)"
0.27659081965695237,72.0,96.25,96.5
0.2766602624939237,72.0,96.25,96.5
0.27672970533089514,72.0,96.25,96.5
0.2767991481678665,72.0,96.25,96.5
0.27686859100483785,72.0,96.25,96.5
0.2769380338418092,72.0,96.25,96.5
0.27700747667878056,72.0,96.25,96.5
0.277076919515752,72.0,96.25,96.5
0.27714636235272333,72.0,96.25,96.5
0.2772158051896947,72.0,96.25,96.5
0.27728524802666604,72.0,96.25,96.5
0.2773546908636374,72.0,96.25,96.5
0.27742413370060875,72.0,96.25,96.5
0.27749357653758017,72.0,96.25,96.5
0.2775630193745515,72.0,96.25,96.5
0.2776324622115229,72.0,96.25,96.5
0.27770190504849424,72.0,96.25,96.5
0.2777713478854656,72.0,96.25,96.5
0.277840790722437,72.0,96.25,96.5
0.27791023355940836,72.0,96.25,96.5
0.2779796763963797,72.0,96.25,96.5
0.27804911923335107,72.0,96.25,96.5
0.27811856207032243,72.0,96.25,96.5
0.2781880049072938,72.0,96.25,96.5
0.2782574477442652,72.0,96.25,96.5
0.27832689058123655,72.0,96.25,96.5
0.2783963334182079,72.0,96.25,96.5
0.27846577625517926,72.0,96.25,96.5
0.2785352190921506,72.0,96.25,96.5
0.27860466192912203,72.0,96.25,96.5
0.2786741047660934,72.0,96.25,96.5
0.27874354760306475,72.0,96.25,96.5
0.2788129904400361,72.0,96.25,96.5
0.27888243327700746,72.0,96.25,96.5
0.27895187611397887,72.0,96.25,96.5
0.2790213189509502,72.0,96.25,96.5
0.2790907617879216,72.0,96.25,96.5
0.27916020462489294,72.0,96.25,96.5
0.2792296474618643,72.0,96.25,96.5
0.27929909029883565,72.0,96.25,96.5
0.27936853313580706,72.0,96.25,96.5
0.2794379759727784,72.0,96.25,96.5
0.2795074188097498,72.0,96.25,96.5
0.27957686164672113,72.0,96.25,96.5
0.2796463044836925,72.0,96.25,96.5
0.2797157473206639,72.0,96.25,96.5
0.27978519015763526,72.0,96.25,96.5
0.2798546329946066,72.0,96.25,96.5
0.27992407583157797,72.0,96.25,96.5
0.2799935186685493,72.0,96.25,96.5
0.2800629615055207,72.0,96.25,96.5
0.2801324043424921,72.0,96.25,96.5
0.28020184717946345,72.0,96.25,96.5
0.2802712900164348,72.0,96.25,96.5
0.28034073285340616,72.0,96.25,96.5
0.2804101756903775,72.0,96.25,96.5
0.28047961852734893,72.0,96.25,96.5
0.2805490613643203,72.0,96.25,96.5
0.28061850420129164,72.0,96.25,96.5
0.280687947038263,72.0,96.25,96.5
0.28075738987523435,72.0,96.25,96.5
0.2808268327122057,72.0,96.25,96.5
0.2808962755491771,72.0,96.25,96.5
0.2809657183861485,72.0,96.25,96.5
0.28103516122311983,72.0,96.25,96.5
0.2811046040600912,72.0,96.25,96.5
0.28117404689706255,72.0,96.25,96.5
0.28124348973403396,72.0,96.25,96.5
0.2813129325710053,72.0,96.25,96.5
0.28138237540797667,72.0,96.25,96.5
0.281451818244948,72.0,96.25,96.5
0.2815212610819194,72.0,96.25,96.5
0.28159070391889074,72.0,96.25,96.5
0.28166014675586215,72.0,96.25,96.5
0.2817295895928335,72.0,96.25,96.5
0.28179903242980486,72.0,96.25,96.5
0.2818684752667762,72.0,96.25,96.5
0.2819379181037476,72.0,96.25,96.5
0.282007360940719,72.0,96.25,96.5
0.28207680377769034,72.0,96.25,96.5
0.2821462466146617,72.0,96.25,96.5
0.28221568945163306,72.0,96.25,96.5
0.2822851322886044,72.0,96.25,96.5
0.28235457512557577,72.0,96.25,96.5
0.2824240179625472,72.0,96.25,96.5
0.28249346079951854,72.0,96.25,96.5
0.2825629036364899,72.0,96.25,96.5
0.28263234647346125,72.0,96.25,96.5
0.2827017893104326,72.0,96.25,96.5
0.282771232147404,72.0,96.25,96.5
0.2828406749843754,72.0,96.25,96.5
0.28291011782134673,72.0,96.25,96.5
0.2829795606583181,72.0,96.25,96.5
0.28304900349528944,72.0,96.25,96.5
0.28311844633226085,72.0,96.25,96.5
0.2831878891692322,72.0,96.25,96.5
0.28325733200620357,72.0,96.25,96.5
0.2833267748431749,72.0,96.25,96.5
0.2833962176801463,72.0,96.25,96.5
0.28346566051711763,72.0,96.25,96.5
0.28353510335408905,72.0,96.25,96.5
0.2836045461910604,72.0,96.25,96.5
0.28367398902803176,72.0,96.25,96.5
0.2837434318650031,72.0,96.25,96.5
0.28381287470197447,72.0,96.25,96.5
0.2838823175389459,72.0,96.25,96.5
0.28395176037591724,72.0,96.25,96.5
0.2840212032128886,72.0,96.25,96.5
0.28409064604985995,72.0,96.25,96.5
0.2841600888868313,72.0,96.25,96.5
0.28422953172380266,72.0,96.25,96.5
0.2842989745607741,72.0,96.25,96.5
0.28436841739774543,72.0,96.25,96.5
0.2844378602347168,72.0,96.25,96.5
0.28450730307168814,72.0,96.25,96.5
0.2845767459086595,72.0,96.25,96.5
0.2846461887456309,72.0,96.25,96.5
0.28471563158260227,72.0,96.25,96.5
0.2847850744195736,72.0,96.25,96.5
0.284854517256545,72.0,96.25,96.5
0.28492396009351634,72.0,96.25,96.5
0.2849934029304877,72.0,96.25,96.5
0.2850628457674591,72.0,96.25,96.5
0.28513228860443046,72.0,96.25,96.5
0.2852017314414018,72.0,96.25,96.5
0.2852711742783732,72.0,96.25,96.5
0.28534061711534453,72.0,96.25,96.5
0.28541005995231594,72.0,96.25,96.5
0.2854795027892873,72.0,96.25,96.5
0.28554894562625865,72.0,96.25,96.5
0.28561838846323,72.0,96.25,96.5
0.28568783130020137,72.0,96.25,96.5
0.2857572741371727,72.0,96.25,96.5
0.28582671697414413,72.0,96.25,96.5
0.2858961598111155,72.0,96.25,96.5
0.28596560264808685,72.0,96.25,96.5
0.2860350454850582,72.0,96.25,96.5
0.28610448832202956,72.0,96.25,96.5
0.28617393115900097,72.0,96.25,96.5
0.28624337399597233,72.0,96.25,96.5
0.2863128168329437,72.0,96.25,96.5
0.28638225966991504,72.0,96.25,96.5
0.2864517025068864,72.0,96.25,96.5
0.2865211453438578,72.0,96.25,96.5
0.28659058818082916,72.0,96.25,96.5
0.2866600310178005,72.0,96.25,96.5
0.2867294738547719,72.0,96.25,96.5
0.28679891669174323,72.0,96.25,96.5
0.2868683595287146,72.0,96.25,96.5
0.286937802365686,72.0,96.25,96.5
0.28700724520265736,72.0,96.25,96.5
0.2870766880396287,72.0,96.25,96.5
0.28714613087660007,72.0,96.25,96.5
0.2872155737135714,72.0,96.25,96.5
0.28728501655054284,72.0,96.25,96.5
0.2873544593875142,72.0,96.25,96.5
0.28742390222448555,72.0,96.25,96.5
0.2874933450614569,72.0,96.25,96.5
0.28756278789842826,72.0,96.25,96.5
0.2876322307353996,72.0,96.25,96.5
0.28770167357237103,72.0,96.25,96.5
0.2877711164093424,72.0,96.25,96.5
0.28784055924631374,72.0,96.25,96.5
0.2879100020832851,72.0,96.25,96.5
0.28797944492025646,72.0,96.25,96.5
0.28804888775722787,72.0,96.25,96.5
0.2881183305941992,72.0,96.25,96.5
0.2881877734311706,72.0,96.25,96.5
0.28825721626814194,72.0,96.25,96.5
0.2883266591051133,72.0,96.25,96.5
0.28839610194208465,72.0,96.25,96.5
0.28846554477905606,72.0,96.25,96.5
0.2885349876160274,72.0,96.25,96.5
0.2886044304529988,72.0,96.25,96.5
0.28867387328997013,72.0,96.25,96.5
0.2887433161269415,72.0,96.25,96.5
0.2888127589639129,72.0,96.25,96.5
0.28888220180088425,72.0,96.25,96.5
0.2889516446378556,72.0,96.25,96.5
0.28902108747482697,72.0,96.25,96.5
0.2890905303117983,72.0,96.25,96.5
0.2891599731487697,72.0,96.25,96.5
0.2892294159857411,72.0,96.25,96.5
0.28929885882271245,72.0,96.25,96.5
0.2893683016596838,72.0,96.25,96.5
0.28943774449665516,72.0,96.25,96.5
0.2895071873336265,72.0,96.25,96.5
0.2895766301705979,72.0,96.25,96.5
0.2896460730075693,72.0,96.25,96.5
0.28971551584454064,72.0,96.25,96.5
0.289784958681512,72.0,96.25,96.5
0.28985440151848335,72.0,96.25,96.5
0.2899238443554547,72.0,96.25,96.5
0.2899932871924261,72.0,96.25,96.5
0.2900627300293975,72.0,96.25,96.5
0.29013217286636883,72.0,96.25,96.5
0.2902016157033402,72.0,96.25,96.5
0.29027105854031154,72.0,96.25,96.5
0.29034050137728296,72.0,96.25,96.5
0.2904099442142543,72.0,96.25,96.5
0.29047938705122567,72.0,96.25,96.5
0.290548829888197,72.0,96.25,96.5
0.2906182727251684,72.0,96.25,96.5
0.2906877155621398,72.0,96.25,96.5
0.29075715839911115,72.0,96.25,96.5
0.2908266012360825,72.0,96.25,96.5
0.29089604407305386,72.0,96.25,96.5
0.2909654869100252,72.0,96.25,96.5
0.2910349297469966,72.0,96.25,96.5
0.291104372583968,72.0,96.25,96.5
0.29117381542093934,72.0,96.25,96.5
0.2912432582579107,72.0,96.25,96.5
0.29131270109488205,72.0,96.25,96.5
0.2913821439318534,72.0,96.25,96.5
0.2914515867688248,72.0,96.25,96.5
0.2915210296057962,72.0,96.25,96.5
0.29159047244276753,72.0,96.25,96.5
0.2916599152797389,72.0,96.25,96.5
0.29172935811671025,72.0,96.25,96.5
0.2917988009536816,72.0,96.25,96.5
0.291868243790653,72.0,96.25,96.5
0.29193768662762437,72.0,96.25,96.5
0.2920071294645957,72.0,96.25,96.5
0.2920765723015671,72.0,96.25,96.5
0.29214601513853844,72.0,96.25,96.5
0.29221545797550985,72.0,96.25,96.5
0.2922849008124812,72.0,96.25,96.5
0.29235434364945256,72.0,96.25,96.5
0.2924237864864239,72.0,96.25,96.5
0.2924932293233953,72.0,96.25,96.5
0.29256267216036663,72.0,96.25,96.5
0.29263211499733804,72.0,96.25,96.5
0.2927015578343094,72.0,96.25,96.5
0.29277100067128076,72.0,96.25,96.5
0.2928404435082521,72.0,96.25,96.5
0.29290988634522347,72.0,96.25,96.5
0.2929793291821949,72.0,96.25,96.5
0.29304877201916624,72.0,96.25,96.5
0.2931182148561376,72.0,96.25,96.5
0.29318765769310895,72.0,96.25,96.5
0.2932571005300803,72.0,96.25,96.5
0.29332654336705166,72.0,96.25,96.5
0.2933959862040231,72.0,96.25,96.5
0.29346542904099443,72.0,96.25,96.5
0.2935348718779658,72.0,96.25,96.5
0.29360431471493714,72.0,96.25,96.5
0.2936737575519085,72.0,96.25,96.5
0.2937432003888799,72.0,96.25,96.5
0.29381264322585127,72.0,96.25,96.5
0.2938820860628226,72.0,96.25,96.5
0.293951528899794,72.0,96.25,96.5
0.29402097173676534,72.0,96.25,96.5
0.2940904145737367,72.0,96.25,96.5
0.2941598574107081,72.0,96.25,96.5
0.29422930024767946,72.0,96.25,96.5
0.2942987430846508,72.0,96.25,96.5
0.29436818592162217,72.0,96.25,96.5
0.29443762875859353,72.0,96.25,96.5
0.29450707159556494,72.0,96.25,96.5
0.2945765144325363,72.0,96.25,96.5
0.29464595726950765,72.0,96.25,96.5
0.294715400106479,72.0,96.25,96.5
0.29478484294345036,72.0,96.25,96.5
0.2948542857804218,72.0,96.25,96.5
0.29492372861739313,72.0,96.25,96.5
0.2949931714543645,72.0,96.25,96.5
0.29506261429133585,72.0,96.25,96.5
0.2951320571283072,72.0,96.25,96.5
0.29520149996527856,72.0,96.25,96.5
0.29527094280224997,72.0,96.25,96.5
0.2953403856392213,72.0,96.25,96.5
0.2954098284761927,72.0,96.25,96.5
0.29547927131316404,72.0,96.25,96.5
0.2955487141501354,72.0,96.25,96.5
0.2956181569871068,72.0,96.25,96.5
0.29568759982407816,72.0,96.25,96.5
0.2957570426610495,72.0,96.25,96.5
0.2958264854980209,72.0,96.25,96.5
0.29589592833499223,72.0,96.25,96.5
0.2959653711719636,72.0,96.25,96.5
0.296034814008935,72.0,96.25,96.5
0.29610425684590636,72.0,96.25,96.5
0.2961736996828777,72.0,96.25,96.5
0.29624314251984907,72.0,96.25,96.5
0.2963125853568204,72.0,96.25,96.5
0.29638202819379184,72.0,96.25,96.5
0.2964514710307632,72.0,96.25,96.5
0.29652091386773455,72.0,96.25,96.5
0.2965903567047059,72.0,96.25,96.5
0.29665979954167726,72.0,96.25,96.5
0.2967292423786486,72.0,96.25,96.5
0.29679868521562003,72.0,96.25,96.5
0.2968681280525914,72.0,96.25,96.5
0.29693757088956274,72.0,96.25,96.5
0.2970070137265341,72.0,96.25,96.5
0.29707645656350545,72.0,96.25,96.5
0.29714589940047687,72.0,96.25,96.5
0.2972153422374482,72.0,96.25,96.5
0.2972847850744196,72.0,96.25,96.5
0.29735422791139093,72.0,96.25,96.5
0.2974236707483623,72.0,96.25,96.5
0.29749311358533365,72.0,96.25,96.5
0.29756255642230506,72.0,96.25,96.5
0.2976319992592764,72.0,96.25,96.5
0.29770144209624777,72.0,96.25,96.5
0.2977708849332191,72.0,96.25,96.5
0.2978403277701905,72.0,96.25,96.5
0.2979097706071619,72.0,96.25,96.5
0.29797921344413325,72.0,96.25,96.5
0.2980486562811046,72.0,96.25,96.5
0.29811809911807596,72.0,96.25,96.5
0.2981875419550473,72.0,96.25,96.5
0.2982569847920187,72.0,96.25,96.5
0.2983264276289901,72.0,96.25,96.5
0.29839587046596144,72.0,96.25,96.5
0.2984653133029328,72.0,96.25,96.5
0.29853475613990416,72.0,96.25,96.5
0.2986041989768755,72.0,96.25,96.5
0.2986736418138469,72.0,96.25,96.5
0.2987430846508183,72.0,96.25,96.5
0.29881252748778964,72.0,96.25,96.5
0.298881970324761,72.0,96.25,96.5
0.29895141316173235,72.0,96.25,96.5
0.29902085599870376,72.0,96.25,96.5
0.2990902988356751,72.0,96.25,96.5
0.2991597416726465,72.0,96.25,96.5
0.29922918450961783,72.0,96.25,96.5
0.2992986273465892,72.0,96.25,96.5
0.29936807018356054,72.0,96.25,96.5
0.29943751302053195,72.0,96.25,96.5
0.2995069558575033,72.0,96.25,96.5
0.29957639869447467,72.0,96.25,96.5
0.299645841531446,72.0,96.25,96.5
0.2997152843684174,72.0,96.25,96.5
0.2997847272053888,72.0,96.25,96.5
0.29985417004236015,72.0,96.25,96.5
0.2999236128793315,72.0,96.25,96.5
0.29999305571630286,72.0,96.25,96.5
0.3000624985532742,72.0,96.25,96.5
0.30013194139024557,72.0,96.25,96.5
0.300201384227217,72.0,96.25,96.5
0.30027082706418834,72.0,96.25,96.5
0.3003402699011597,72.0,96.25,96.5
0.30040971273813105,72.0,96.25,96.5
0.3004791555751024,72.0,96.25,96.5
0.3005485984120738,72.0,96.25,96.5
0.3006180412490452,72.0,96.25,96.5
0.30068748408601653,72.0,96.25,96.5
0.3007569269229879,72.0,96.25,96.5
0.30082636975995924,72.0,96.25,96.5
0.3008958125969306,72.0,96.25,96.5
0.300965255433902,72.0,96.25,96.5
0.30103469827087337,72.0,96.25,96.5
0.3011041411078447,72.0,96.25,96.5
0.3011735839448161,72.0,96.25,96.5
0.30124302678178744,72.0,96.25,96.5
0.30131246961875885,72.0,96.25,96.5
0.3013819124557302,72.0,96.25,96.5
0.30145135529270156,72.0,96.25,96.5
0.3015207981296729,72.0,96.25,96.5
0.3015902409666443,72.0,96.25,96.5
0.30165968380361563,72.0,96.25,96.5
0.30172912664058704,72.0,96.25,96.5
0.3017985694775584,72.0,96.25,96.5
0.30186801231452975,72.0,96.25,96.5
0.3019374551515011,72.0,96.25,96.5
0.30200689798847247,72.0,96.25,96.5
0.3020763408254439,72.0,96.25,96.5
0.30214578366241523,72.0,96.25,96.5
0.3022152264993866,72.0,96.25,96.5
0.30228466933635795,72.0,96.25,96.5
0.3023541121733293,72.0,96.25,96.5
0.30242355501030066,72.0,96.25,96.5
0.30249299784727207,72.0,96.25,96.5
0.3025624406842434,72.0,96.25,96.5
0.3026318835212148,72.0,96.25,96.5
0.30270132635818614,72.0,96.25,96.5
0.3027707691951575,72.0,96.25,96.5
0.3028402120321289,72.0,96.25,96.5
0.30290965486910026,72.0,96.25,96.5
0.3029790977060716,72.0,96.25,96.5
0.303048540543043,72.0,96.25,96.5
0.30311798338001433,72.0,96.25,96.5
0.30318742621698574,72.0,96.25,96.5
0.3032568690539571,72.0,96.25,96.5
0.30332631189092846,72.0,96.25,96.5
0.3033957547278998,72.0,96.25,96.5
0.30346519756487117,72.0,96.25,96.5
0.3035346404018425,72.0,96.25,96.5
0.30360408323881394,72.0,96.25,96.5
0.3036735260757853,72.0,96.25,96.5
0.30374296891275665,72.0,96.25,96.5
0.303812411749728,72.0,96.25,96.5
0.30388185458669936,72.0,96.25,96.5
0.3039512974236708,72.0,96.25,96.5
0.30402074026064213,72.0,96.25,96.5
0.3040901830976135,72.0,96.25,96.5
0.30415962593458484,72.0,96.25,96.5
0.3042290687715562,72.0,96.25,96.5
0.30429851160852756,72.0,96.25,96.5
0.30436795444549897,72.0,96.25,96.5
0.3044373972824703,72.0,96.25,96.5
0.3045068401194417,72.0,96.25,96.5
0.30457628295641304,72.0,96.25,96.5
0.3046457257933844,72.0,96.25,96.5
0.3047151686303558,72.0,96.25,96.5
0.30478461146732716,72.0,96.25,96.5
0.3048540543042985,72.0,96.25,96.5
0.3049234971412699,72.0,96.25,96.5
0.30499293997824123,72.0,96.25,96.5
0.3050623828152126,72.0,96.25,96.5
0.305131825652184,72.0,96.25,96.5
0.30520126848915535,72.0,96.25,96.5
0.3052707113261267,72.0,96.25,96.5
0.30534015416309807,72.0,96.25,96.5
0.3054095970000694,72.0,96.25,96.5
0.30547903983704083,72.0,96.25,96.5
0.3055484826740122,72.0,96.25,96.5
0.30561792551098355,72.0,96.25,96.5
0.3056873683479549,72.0,96.25,96.5
0.30575681118492626,72.0,96.25,96.5
0.3058262540218976,72.0,96.25,96.5
0.305895696858869,72.0,96.25,96.5
0.3059651396958404,72.0,96.25,96.5
0.30603458253281174,72.0,96.25,96.5
0.3061040253697831,72.0,96.25,96.5
0.30617346820675445,72.0,96.25,96.5
0.30624291104372586,72.0,96.25,96.5
0.3063123538806972,72.0,96.25,96.5
0.3063817967176686,72.0,96.25,96.5
0.30645123955463993,72.0,96.25,96.5
0.3065206823916113,72.0,96.25,96.5
0.30659012522858264,72.0,96.25,96.5
0.30665956806555406,72.0,96.25,96.5
0.3067290109025254,72.0,96.25,96.5
0.30679845373949677,72.0,96.25,96.5
0.3068678965764681,72.0,96.25,96.5
0.3069373394134395,72.0,96.25,96.5
0.3070067822504109,72.0,96.25,96.5
0.30707622508738225,72.0,96.25,96.5
0.3071456679243536,72.0,96.25,96.5
0.30721511076132496,72.0,96.25,96.5
0.3072845535982963,72.0,96.25,96.5
0.30735399643526773,72.0,96.25,96.5
0.3074234392722391,72.0,96.25,96.5
0.30749288210921044,72.0,96.25,96.5
0.3075623249461818,72.0,96.25,96.5
0.30763176778315315,72.0,96.25,96.5
0.3077012106201245,72.0,96.25,96.5
0.3077706534570959,72.0,96.25,96.5
0.3078400962940673,72.0,96.25,96.5
0.30790953913103863,72.0,96.25,96.5
0.30797898196801,72.0,96.25,96.5
0.30804842480498135,72.0,96.25,96.5
0.30811786764195276,72.0,96.25,96.5
0.3081873104789241,72.0,96.25,96.5
0.30825675331589547,72.0,96.25,96.5
0.3083261961528668,72.0,96.25,96.5
0.3083956389898382,72.0,96.25,96.5
0.30846508182680954,72.0,96.25,96.5
0.30853452466378095,72.0,96.25,96.5
0.3086039675007523,72.0,96.25,96.5
0.30867341033772366,72.0,96.25,96.5
0.308742853174695,72.0,96.25,96.5
0.3088122960116664,72.0,96.25,96.5
0.3088817388486378,72.0,96.25,96.5
0.30895118168560914,72.0,96.25,96.5
0.3090206245225805,72.0,96.25,96.5
0.30909006735955186,72.0,96.25,96.5
0.3091595101965232,72.0,96.25,96.5
0.30922895303349457,72.0,96.25,96.5
0.309298395870466,72.0,96.25,96.5
0.30936783870743734,72.0,96.25,96.5
0.3094372815444087,72.0,96.25,96.5
0.30950672438138005,72.0,96.25,96.5
0.3095761672183514,72.0,96.25,96.5
0.3096456100553228,72.0,96.25,96.5
0.3097150528922942,72.0,96.25,96.5
0.30978449572926553,72.0,96.25,96.5
0.3098539385662369,72.0,96.25,96.5
0.30992338140320824,72.0,96.25,96.5
0.3099928242401796,72.0,96.25,96.5
0.310062267077151,72.0,96.25,96.5
0.31013170991412237,72.0,96.25,96.5
0.3102011527510937,72.0,96.25,96.5
0.3102705955880651,72.0,96.25,96.5
0.31034003842503644,72.0,96.25,96.5
0.31040948126200785,72.0,96.25,96.5
0.3104789240989792,72.0,96.25,96.5
0.31054836693595056,72.0,96.25,96.5
0.3106178097729219,72.0,96.25,96.5
0.31068725260989327,72.0,96.25,96.5
0.31075669544686463,72.0,96.25,96.5
0.31082613828383604,72.0,96.25,96.5
0.3108955811208074,72.0,96.25,96.5
0.31096502395777875,72.0,96.25,96.5
0.3110344667947501,72.0,96.25,96.5
0.31110390963172146,72.0,96.25,96.5
0.3111733524686929,72.0,96.25,96.5
0.31124279530566423,72.0,96.25,96.5
0.3113122381426356,72.0,96.25,96.5
0.31138168097960695,72.0,96.25,96.5
0.3114511238165783,72.0,96.25,96.5
0.3115205666535497,72.0,96.25,96.5
0.31159000949052107,72.0,96.25,96.5
0.3116594523274924,72.0,96.25,96.5
0.3117288951644638,72.0,96.25,96.5
0.31179833800143514,72.0,96.25,96.5
0.3118677808384065,72.0,96.25,96.5
0.3119372236753779,72.0,96.25,96.5
0.31200666651234926,72.0,96.25,96.5
0.3120761093493206,72.0,96.25,96.5
0.312145552186292,72.0,96.25,96.5
0.31221499502326333,72.0,96.25,96.5
0.31228443786023474,72.0,96.25,96.5
0.3123538806972061,72.0,96.25,96.5
0.31242332353417746,72.0,96.25,96.5
0.3124927663711488,72.0,96.25,96.5
0.31256220920812017,72.0,96.25,96.5
0.3126316520450915,72.0,96.25,96.5
0.31270109488206294,72.0,96.25,96.5
0.3127705377190343,72.0,96.25,96.5
0.31283998055600565,72.0,96.25,96.5
0.312909423392977,72.0,96.25,96.5
0.31297886622994836,72.0,96.25,96.5
0.31304830906691977,72.0,96.25,96.5
0.31311775190389113,72.0,96.25,96.5
0.3131871947408625,72.0,96.25,96.5
0.31325663757783384,72.0,96.25,96.5
0.3133260804148052,72.0,96.25,96.5
0.31339552325177655,72.0,96.25,96.5
0.31346496608874796,72.0,96.25,96.5
0.3135344089257193,72.0,96.25,96.5
0.3136038517626907,72.0,96.25,96.5
0.31367329459966203,72.0,96.25,96.5
0.3137427374366334,72.0,96.25,96.5
0.3138121802736048,72.0,96.25,96.5
0.31388162311057616,72.0,96.25,96.5
0.3139510659475475,72.0,96.25,96.5
0.31402050878451887,72.0,96.25,96.5
0.3140899516214902,72.0,96.25,96.5
0.3141593944584616,72.0,96.25,96.5
0.314228837295433,72.0,96.25,96.5
0.31429828013240435,72.0,96.25,96.5
0.3143677229693757,72.0,96.25,96.5
0.31443716580634706,72.0,96.25,96.5
0.3145066086433184,72.0,96.25,96.5
0.31457605148028983,72.0,96.25,96.5
0.3146454943172612,72.0,96.25,96.5
0.31471493715423254,72.0,96.25,96.5
0.3147843799912039,72.0,96.25,96.5
0.31485382282817526,72.0,96.25,96.5
0.3149232656651466,72.0,96.25,96.5
0.314992708502118,72.0,96.25,96.5
0.3150621513390894,72.0,96.25,96.5
0.31513159417606074,72.0,96.25,96.5
0.3152010370130321,72.0,96.25,96.5
0.31527047985000345,72.0,96.25,96.5
0.31533992268697486,72.0,96.25,96.5
0.3154093655239462,72.0,96.25,96.5
0.3154788083609176,72.0,96.25,96.5
0.31554825119788893,72.0,96.25,96.5
0.3156176940348603,72.0,96.25,96.5
0.3156871368718317,72.0,96.25,96.5
0.31575657970880305,72.0,96.25,96.5
0.3158260225457744,72.0,96.25,96.5
0.31589546538274577,72.0,96.25,96.5
0.3159649082197171,72.0,96.25,96.5
0.3160343510566885,72.0,96.25,96.5
0.3161037938936599,72.0,96.25,96.5
0.31617323673063125,72.0,96.25,96.5
0.3162426795676026,72.0,96.25,96.5
0.31631212240457396,72.0,96.25,96.5
0.3163815652415453,72.0,96.25,96.5
0.3164510080785167,72.0,96.25,96.5
0.3165204509154881,72.0,96.25,96.5
0.31658989375245944,72.0,96.25,96.5
0.3166593365894308,72.0,96.25,96.5
0.31672877942640215,72.0,96.25,96.5
0.3167982222633735,72.0,96.25,96.5
0.3168676651003449,72.0,96.25,96.5
0.3169371079373163,72.0,96.25,96.5
0.31700655077428763,72.0,96.25,96.5
0.317075993611259,72.0,96.25,96.5
0.31714543644823034,72.0,96.25,96.5
0.31721487928520176,72.0,96.25,96.5
0.3172843221221731,72.0,96.25,96.5
0.31735376495914447,72.0,96.25,96.5
0.3174232077961158,72.0,96.25,96.5
0.3174926506330872,72.0,96.25,96.5
0.31756209347005854,72.0,96.25,96.5
0.31763153630702995,72.0,96.25,96.5
0.3177009791440013,72.0,96.25,96.5
0.31777042198097266,72.0,96.25,96.5
0.317839864817944,72.0,96.25,96.5
0.3179093076549154,72.0,96.25,96.5
0.3179787504918868,72.0,96.25,96.5
0.31804819332885814,72.0,96.25,96.5
0.3181176361658295,72.0,96.25,96.5
0.31818707900280085,72.0,96.25,96.5
0.3182565218397722,72.0,96.25,96.5
0.31832596467674357,72.0,96.25,96.5
0.318395407513715,72.0,96.25,96.5
0.31846485035068633,72.0,96.25,96.5
0.3185342931876577,72.0,96.25,96.5
0.31860373602462905,72.0,96.25,96.5
0.3186731788616004,72.0,96.25,96.5
0.3187426216985718,72.0,96.25,96.5
0.31881206453554317,72.0,96.25,96.5
0.3188815073725145,72.0,96.25,96.5
0.3189509502094859,72.0,96.25,96.5
0.31902039304645724,72.0,96.25,96.5
0.3190898358834286,72.0,96.25,96.5
0.3191592787204,72.0,96.25,96.5
0.31922872155737136,72.0,96.25,96.5
0.3192981643943427,72.0,96.25,96.5
0.3193676072313141,72.0,96.25,96.5
0.31943705006828543,72.0,96.25,96.5
0.31950649290525684,72.0,96.25,96.5
0.3195759357422282,72.0,96.25,96.5
0.31964537857919956,72.0,96.25,96.5
0.3197148214161709,72.0,96.25,96.5
0.31978426425314227,72.0,96.25,96.5
0.3198537070901137,72.0,96.25,96.5
0.31992314992708504,72.0,96.25,96.5
0.3199925927640564,72.0,96.25,96.5
0.32006203560102775,72.0,96.25,96.5
0.3201314784379991,72.0,96.25,96.5
0.32020092127497046,72.0,96.25,96.5
0.3202703641119419,72.0,96.25,96.5
0.32033980694891323,72.0,96.25,96.5
0.3204092497858846,72.0,96.25,96.5
0.32047869262285594,72.0,96.25,96.5
0.3205481354598273,72.0,96.25,96.5
0.3206175782967987,72.0,96.25,96.5
0.32068702113377007,72.0,96.25,96.5
0.3207564639707414,72.0,96.25,96.5
0.3208259068077128,72.0,96.25,96.5
0.32089534964468414,72.0,96.25,96.5
0.3209647924816555,72.0,96.25,96.5
0.3210342353186269,72.0,96.25,96.5
0.32110367815559826,72.0,96.25,96.5
0.3211731209925696,72.0,96.25,96.5
0.321242563829541,72.0,96.25,96.5
0.32131200666651233,72.0,96.25,96.5
0.32138144950348374,72.0,96.25,96.5
0.3214508923404551,72.0,96.25,96.5
0.32152033517742645,72.0,96.25,96.5
0.3215897780143978,72.0,96.25,96.5
0.32165922085136917,72.0,96.25,96.5
0.3217286636883405,72.0,96.25,96.5
0.32179810652531193,72.0,96.25,96.5
0.3218675493622833,72.0,96.25,96.5
0.32193699219925465,72.0,96.25,96.5
0.322006435036226,72.0,96.25,96.5
0.32207587787319736,72.0,96.25,96.5
0.32214532071016877,72.0,96.25,96.5
0.3222147635471401,72.0,96.25,96.5
0.3222842063841115,72.0,96.25,96.5
0.32235364922108284,72.0,96.25,96.5
0.3224230920580542,72.0,96.25,96.5
0.32249253489502555,72.0,96.25,96.5
0.32256197773199696,72.0,96.25,96.5
0.3226314205689683,72.0,96.25,96.5
0.3227008634059397,72.0,96.25,96.5
0.32277030624291103,72.0,96.25,96.5
0.3228397490798824,72.0,96.25,96.5
